epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,730.608,0.93256,0.60491,1.23569,0.92735,0.88801,0.92618,0.59982,1.18673,0.58894,1.61003,0.000605144,0.000605144,0.000605144
156,735.271,0.97023,0.6288,1.25055,0.919,0.89894,0.92562,0.59563,1.19712,0.60572,1.63239,0.000604437,0.000604437,0.000604437
157,740.115,0.968,0.6252,1.25439,0.91642,0.89686,0.92398,0.60121,1.18557,0.59776,1.60329,0.00060373,0.00060373,0.00060373
158,744.791,0.93509,0.61547,1.2431,0.92703,0.89709,0.92867,0.60143,1.17998,0.59261,1.61707,0.000603023,0.000603023,0.000603023
159,749.314,0.92431,0.60656,1.23419,0.90502,0.89906,0.91809,0.59638,1.19572,0.59774,1.60179,0.000602316,0.000602316,0.000602316
160,753.816,0.92442,0.59593,1.23077,0.92862,0.89487,0.92143,0.5935,1.20181,0.58481,1.61512,0.000601609,0.000601609,0.000601609
161,758.759,0.91024,0.59668,1.20984,0.9154,0.89286,0.91714,0.59473,1.15691,0.60661,1.57107,0.000600902,0.000600902,0.000600902
162,763.368,0.91655,0.60067,1.23986,0.9157,0.89062,0.9146,0.5951,1.17352,0.59751,1.61659,0.000600196,0.000600196,0.000600196
163,767.809,0.92367,0.60898,1.23852,0.90612,0.92404,0.91872,0.59555,1.183,0.58724,1.6431,0.000599489,0.000599489,0.000599489
164,772.443,0.90054,0.58927,1.23036,0.93329,0.90229,0.93439,0.60335,1.17301,0.59046,1.61467,0.000598782,0.000598782,0.000598782
165,777.111,0.91464,0.59501,1.21671,0.92097,0.89456,0.92595,0.5981,1.18705,0.60892,1.60153,0.000598075,0.000598075,0.000598075
166,782.284,0.90018,0.59062,1.21746,0.91239,0.90602,0.92581,0.59759,1.18692,0.58916,1.62368,0.000597368,0.000597368,0.000597368
167,786.87,0.92018,0.60951,1.23917,0.91875,0.8945,0.92643,0.60467,1.16962,0.5855,1.60492,0.000596661,0.000596661,0.000596661
168,791.889,0.91447,0.59552,1.23497,0.91134,0.90458,0.92245,0.60781,1.17769,0.59086,1.59116,0.000595954,0.000595954,0.000595954
169,796.393,0.89825,0.5858,1.20705,0.91697,0.90003,0.92379,0.60347,1.17118,0.57153,1.6034,0.000595248,0.000595248,0.000595248
170,801.135,0.89722,0.57988,1.21772,0.92043,0.89767,0.92295,0.59259,1.20462,0.59605,1.64091,0.000594541,0.000594541,0.000594541
171,805.794,0.89468,0.56573,1.19548,0.92184,0.9041,0.91922,0.60982,1.1573,0.57998,1.5799,0.000593834,0.000593834,0.000593834
172,811.112,0.89783,0.58368,1.22,0.91133,0.88888,0.91587,0.59691,1.16714,0.5881,1.59184,0.000593127,0.000593127,0.000593127
173,815.752,0.89343,0.58614,1.20123,0.90043,0.9139,0.92455,0.60452,1.15983,0.58041,1.59365,0.00059242,0.00059242,0.00059242
174,820.391,0.89845,0.59653,1.22595,0.92572,0.89667,0.92851,0.60754,1.15846,0.57187,1.57879,0.000591713,0.000591713,0.000591713
175,825.145,0.91213,0.5981,1.22402,0.92494,0.89771,0.92805,0.60846,1.15399,0.58477,1.58291,0.000591006,0.000591006,0.000591006
176,829.908,0.89629,0.5749,1.20737,0.9364,0.90145,0.92928,0.61739,1.15179,0.56097,1.57069,0.0005903,0.0005903,0.0005903
177,834.578,0.90324,0.59653,1.21944,0.92364,0.89889,0.92251,0.61791,1.16201,0.57338,1.58638,0.000589593,0.000589593,0.000589593
178,839.332,0.89984,0.56609,1.22734,0.90901,0.89437,0.91215,0.61028,1.15058,0.57123,1.59546,0.000588886,0.000588886,0.000588886
179,844.061,0.89319,0.59186,1.20805,0.90832,0.9024,0.91806,0.6078,1.16727,0.58583,1.60778,0.000588179,0.000588179,0.000588179
180,848.693,0.88405,0.56322,1.19905,0.92149,0.91629,0.93188,0.6105,1.17419,0.5683,1.63591,0.000587472,0.000587472,0.000587472
181,853.677,0.87959,0.5652,1.21386,0.9199,0.90023,0.92556,0.60707,1.17073,0.57756,1.6314,0.000586765,0.000586765,0.000586765
182,858.263,0.87137,0.56342,1.19656,0.91584,0.90342,0.92674,0.61129,1.15388,0.56259,1.60612,0.000586058,0.000586058,0.000586058
