epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,1208.72,2.04059,1.58416,0.02385,0.72567,0.67861,0.6842,0.29049,2.39253,1.57636,0.03094,0.0062776,0.0062776,0.0062776
190,1214.51,2.01208,1.56846,0.02329,0.6529,0.66229,0.6815,0.30165,2.25502,1.62375,0.02862,0.0062578,0.0062578,0.0062578
191,1220.37,2.00076,1.55441,0.0241,0.76614,0.71906,0.79659,0.3849,2.16997,1.40146,0.02692,0.006238,0.006238,0.006238
192,1226.39,2.00814,1.59601,0.02285,0.76307,0.70464,0.73783,0.31448,2.53102,1.2234,0.03265,0.0062182,0.0062182,0.0062182
193,1232.2,1.93548,1.5067,0.02238,0.73106,0.68146,0.68951,0.27573,2.62721,1.15669,0.0349,0.0061984,0.0061984,0.0061984
194,1238.18,1.94969,1.52462,0.0232,0.74362,0.72833,0.76409,0.35154,2.27035,1.45766,0.02977,0.0061786,0.0061786,0.0061786
195,1244.08,2.0252,1.53433,0.02433,0.78862,0.72834,0.77725,0.36407,2.34082,1.44468,0.03015,0.0061588,0.0061588,0.0061588
196,1249.97,2.02742,1.55499,0.0239,0.72269,0.65692,0.74633,0.35176,2.2308,1.45021,0.02706,0.006139,0.006139,0.006139
197,1255.88,1.95155,1.53866,0.02315,0.73338,0.71208,0.77789,0.3381,2.3808,1.28062,0.03039,0.0061192,0.0061192,0.0061192
198,1261.81,2.00912,1.58344,0.02349,0.72635,0.66184,0.72596,0.30273,2.51481,1.3023,0.03281,0.0060994,0.0060994,0.0060994
199,1267.59,1.99832,1.53267,0.02312,0.63274,0.54798,0.56697,0.24303,2.51436,2.08853,0.03303,0.0060796,0.0060796,0.0060796
200,1273.55,2.03361,1.5879,0.02356,0.72626,0.63964,0.70334,0.30875,2.54076,1.47746,0.03168,0.0060598,0.0060598,0.0060598
201,1279.19,1.97789,1.48342,0.02368,0.671,0.51479,0.61705,0.25442,2.64194,1.70431,0.032,0.00604,0.00604,0.00604
202,1284.87,2.02534,1.51591,0.02334,0.7195,0.74292,0.76551,0.35746,2.42227,1.24546,0.03093,0.0060202,0.0060202,0.0060202
203,1290.49,1.94469,1.48176,0.02252,0.72755,0.75597,0.77353,0.39628,2.12681,1.51129,0.02624,0.0060004,0.0060004,0.0060004
204,1296.32,1.95929,1.52169,0.02271,0.72734,0.74833,0.78616,0.38293,2.19905,1.40019,0.02781,0.0059806,0.0059806,0.0059806
205,1302.23,1.94727,1.4927,0.02244,0.82387,0.71093,0.80639,0.38851,2.27377,1.46769,0.02839,0.0059608,0.0059608,0.0059608
206,1308.09,1.98727,1.51031,0.02356,0.7262,0.70331,0.69166,0.30057,2.47522,1.73468,0.03195,0.005941,0.005941,0.005941
207,1313.76,2.00534,1.52706,0.02393,0.74821,0.72271,0.77743,0.35,2.3011,1.34027,0.02872,0.0059212,0.0059212,0.0059212
208,1319.53,2.00337,1.54847,0.02343,0.67448,0.68564,0.71581,0.34384,2.29267,1.39112,0.02787,0.0059014,0.0059014,0.0059014
209,1325.43,1.90621,1.58344,0.02174,0.72298,0.70271,0.7567,0.34817,2.35323,1.30808,0.02899,0.0058816,0.0058816,0.0058816
210,1331.4,1.90127,1.44957,0.02142,0.734,0.7075,0.77988,0.39061,2.30749,1.13731,0.02902,0.0058618,0.0058618,0.0058618
211,1337.24,2.037,1.4973,0.0231,0.73528,0.70833,0.7517,0.33756,2.53582,1.27772,0.03245,0.005842,0.005842,0.005842
212,1343.1,1.96564,1.46502,0.0229,0.63181,0.60667,0.65215,0.277,2.51332,1.5821,0.03183,0.0058222,0.0058222,0.0058222
213,1349.1,1.91925,1.52194,0.02176,0.69567,0.62421,0.67148,0.28276,2.46972,1.68123,0.03174,0.0058024,0.0058024,0.0058024
214,1355.04,1.93467,1.47791,0.02259,0.72572,0.67812,0.67799,0.30031,2.4838,1.60938,0.031,0.0057826,0.0057826,0.0057826
215,1361.05,1.94923,1.51755,0.02237,0.74268,0.57042,0.66746,0.24964,2.60387,1.52963,0.03464,0.0057628,0.0057628,0.0057628
216,1366.98,1.91139,1.52163,0.02203,0.70999,0.62167,0.66654,0.27962,2.71709,1.48749,0.03541,0.005743,0.005743,0.005743
217,1372.86,1.9369,1.48088,0.02282,0.78984,0.77087,0.80907,0.38654,2.15188,1.42159,0.02678,0.0057232,0.0057232,0.0057232
218,1378.9,1.94884,1.48613,0.0225,0.7504,0.65646,0.71594,0.34149,2.39894,1.60717,0.02933,0.0057034,0.0057034,0.0057034
219,1384.61,1.93325,1.46875,0.02293,0.76882,0.78298,0.82049,0.41737,2.38801,1.15642,0.02919,0.0056836,0.0056836,0.0056836
220,1390.5,1.91034,1.44339,0.02254,0.79867,0.69292,0.76628,0.35427,2.5389,1.21022,0.03305,0.0056638,0.0056638,0.0056638
221,1396.4,1.94364,1.50153,0.02219,0.76189,0.74779,0.79545,0.36548,2.4446,1.39675,0.02955,0.005644,0.005644,0.005644
222,1402.45,1.9314,1.53335,0.02206,0.72926,0.63229,0.71885,0.31394,2.4235,1.39647,0.03025,0.0056242,0.0056242,0.0056242
223,1408.3,1.92043,1.5178,0.02244,0.70711,0.65625,0.70338,0.30154,2.45834,1.45179,0.03095,0.0056044,0.0056044,0.0056044
224,1414.21,1.93388,1.51081,0.02303,0.76524,0.68646,0.75895,0.3314,2.23661,1.54282,0.02767,0.0055846,0.0055846,0.0055846
225,1420.13,1.9529,1.48717,0.02273,0.79951,0.72729,0.79094,0.3671,2.29018,1.36667,0.02896,0.0055648,0.0055648,0.0055648
226,1426.18,1.91661,1.45639,0.02227,0.7168,0.66222,0.68565,0.29219,2.568,1.49806,0.03307,0.005545,0.005545,0.005545
227,1432.12,1.94521,1.47863,0.02289,0.79999,0.71771,0.80174,0.37579,2.41552,1.27558,0.02911,0.0055252,0.0055252,0.0055252
228,1437.92,1.91716,1.45935,0.02236,0.80408,0.75394,0.82009,0.39561,2.34472,1.30819,0.02796,0.0055054,0.0055054,0.0055054
229,1443.74,1.89797,1.44564,0.02156,0.71182,0.68996,0.68818,0.31031,2.50428,1.41639,0.03279,0.0054856,0.0054856,0.0054856
230,1450.15,1.94416,1.42964,0.02277,0.84877,0.76181,0.85695,0.4194,2.38058,1.24708,0.02958,0.0054658,0.0054658,0.0054658
231,1456.12,1.88115,1.41397,0.02167,0.78984,0.73278,0.81985,0.3835,2.21705,1.35982,0.02792,0.005446,0.005446,0.005446
232,1462.09,1.94442,1.43068,0.02392,0.74561,0.66667,0.7088,0.31808,2.51196,1.24809,0.03272,0.0054262,0.0054262,0.0054262
233,1468.18,1.93453,1.42277,0.0225,0.79842,0.68063,0.77623,0.37378,2.33806,1.40588,0.02921,0.0054064,0.0054064,0.0054064
234,1474.09,1.9128,1.457,0.02231,0.81431,0.59833,0.70452,0.31128,2.303,1.50439,0.02913,0.0053866,0.0053866,0.0053866
235,1480.11,1.97636,1.43524,0.02303,0.83825,0.74251,0.80856,0.38092,2.26843,1.24356,0.02789,0.0053668,0.0053668,0.0053668
236,1485.97,1.91462,1.4313,0.02127,0.82414,0.75142,0.82642,0.37976,2.30986,1.39116,0.0292,0.005347,0.005347,0.005347
237,1491.86,1.95025,1.46015,0.02265,0.79064,0.77145,0.80066,0.35948,2.46826,1.16087,0.03149,0.0053272,0.0053272,0.0053272
238,1497.98,1.91925,1.44977,0.02171,0.79837,0.72399,0.78852,0.37112,2.45398,1.17891,0.03111,0.0053074,0.0053074,0.0053074
239,1504.26,1.94481,1.46977,0.02278,0.74467,0.7075,0.75929,0.36902,2.45407,1.12795,0.03045,0.0052876,0.0052876,0.0052876
240,1510.31,1.94381,1.46845,0.02227,0.76773,0.69688,0.70703,0.3025,2.42964,1.4822,0.03291,0.0052678,0.0052678,0.0052678
241,1516.29,1.93312,1.43087,0.02324,0.78358,0.77696,0.82769,0.38977,2.24687,1.34049,0.02894,0.005248,0.005248,0.005248
242,1522.41,1.8474,1.44411,0.02071,0.70647,0.75313,0.78149,0.38379,2.32515,1.19195,0.02925,0.0052282,0.0052282,0.0052282
243,1528.18,1.92504,1.45736,0.02273,0.75826,0.70343,0.77441,0.37073,2.26977,1.44498,0.02935,0.0052084,0.0052084,0.0052084
244,1534.08,1.9434,1.42426,0.02256,0.78518,0.65063,0.74294,0.32822,2.4919,1.23699,0.03254,0.0051886,0.0051886,0.0051886
245,1539.88,1.91534,1.45072,0.02221,0.79348,0.67882,0.76381,0.33295,2.48397,1.44567,0.03049,0.0051688,0.0051688,0.0051688
246,1545.97,1.90264,1.43973,0.02204,0.75888,0.65701,0.72337,0.32075,2.61044,1.46758,0.032,0.005149,0.005149,0.005149
247,1551.88,1.94035,1.44516,0.02242,0.73265,0.71604,0.79051,0.39348,2.31573,1.22054,0.02794,0.0051292,0.0051292,0.0051292
248,1557.86,1.93398,1.48218,0.02265,0.67846,0.605,0.64776,0.25747,2.65849,1.56633,0.03207,0.0051094,0.0051094,0.0051094
249,1563.63,1.88906,1.42477,0.0227,0.80784,0.72208,0.80405,0.38879,2.31482,1.3543,0.02856,0.0050896,0.0050896,0.0050896
250,1569.45,1.90005,1.39552,0.02131,0.79834,0.72544,0.79132,0.38753,2.26864,1.33889,0.02827,0.0050698,0.0050698,0.0050698
251,1575.33,1.87047,1.4554,0.02122,0.72136,0.67984,0.72187,0.34396,2.65935,1.28706,0.03306,0.00505,0.00505,0.00505
252,1581.17,1.84279,1.44466,0.02135,0.70706,0.70437,0.73029,0.34296,2.45829,1.26163,0.031,0.0050302,0.0050302,0.0050302
253,1587.31,1.90125,1.41267,0.0217,0.71694,0.71229,0.7713,0.37381,2.45152,1.16679,0.02976,0.0050104,0.0050104,0.0050104
254,1593.42,1.94285,1.39332,0.02216,0.74877,0.71296,0.77285,0.36079,2.48092,1.1674,0.0313,0.0049906,0.0049906,0.0049906
255,1599.45,1.9213,1.41492,0.02239,0.87089,0.76036,0.82337,0.41826,2.32838,1.07145,0.02847,0.0049708,0.0049708,0.0049708
256,1605.54,1.88891,1.42296,0.02269,0.76595,0.78184,0.8285,0.39938,2.38558,1.12203,0.02911,0.004951,0.004951,0.004951
257,1611.62,1.88127,1.38284,0.02181,0.75562,0.71148,0.75193,0.36358,2.43271,1.14929,0.03069,0.0049312,0.0049312,0.0049312
258,1617.78,1.84868,1.40354,0.02125,0.8517,0.75803,0.83581,0.44827,2.35574,1.02626,0.02843,0.0049114,0.0049114,0.0049114
259,1623.87,1.92466,1.44734,0.02251,0.79791,0.66732,0.77413,0.38062,2.38773,1.13487,0.02883,0.0048916,0.0048916,0.0048916
260,1629.94,1.85409,1.41816,0.02127,0.8237,0.77744,0.83186,0.42452,2.30814,1.10975,0.02872,0.0048718,0.0048718,0.0048718
261,1635.97,1.91216,1.40444,0.02248,0.79778,0.69791,0.76215,0.36162,2.505,1.16835,0.03166,0.004852,0.004852,0.004852
262,1642.15,1.91467,1.38841,0.02213,0.81604,0.79396,0.82553,0.4436,2.35831,0.99946,0.02865,0.0048322,0.0048322,0.0048322
263,1648.21,1.88976,1.41498,0.02183,0.74339,0.75032,0.78171,0.38367,2.45205,1.03726,0.03119,0.0048124,0.0048124,0.0048124
264,1654.27,1.8376,1.38929,0.02093,0.77555,0.81037,0.81307,0.40902,2.3092,1.02769,0.02952,0.0047926,0.0047926,0.0047926
265,1660.33,1.90251,1.40235,0.02264,0.77354,0.80396,0.82221,0.41568,2.28898,1.17525,0.02826,0.0047728,0.0047728,0.0047728
266,1666.51,1.90006,1.43649,0.02264,0.77823,0.7694,0.81161,0.40933,2.11437,1.18176,0.02625,0.004753,0.004753,0.004753
267,1672.55,1.81763,1.34762,0.02094,0.74881,0.81556,0.83652,0.41167,2.36315,1.02701,0.02958,0.0047332,0.0047332,0.0047332
268,1678.62,1.90475,1.39362,0.02209,0.74533,0.78303,0.79954,0.39759,2.2171,1.23961,0.0279,0.0047134,0.0047134,0.0047134
269,1684.67,1.92734,1.40081,0.0236,0.74674,0.77812,0.78438,0.3843,2.42321,1.14138,0.03045,0.0046936,0.0046936,0.0046936
270,1690.83,1.90948,1.426,0.02222,0.67508,0.6719,0.66746,0.30439,2.48919,1.33416,0.03218,0.0046738,0.0046738,0.0046738
271,1696.92,1.86219,1.44343,0.02189,0.78896,0.80037,0.842,0.42344,2.36245,1.06536,0.02911,0.004654,0.004654,0.004654
272,1703.01,1.83514,1.3983,0.02115,0.77789,0.70197,0.75822,0.34884,2.53817,1.27133,0.03121,0.0046342,0.0046342,0.0046342
273,1709.05,1.85978,1.31163,0.02142,0.79345,0.74886,0.79162,0.38638,2.38965,1.06867,0.02987,0.0046144,0.0046144,0.0046144
274,1715.23,1.84397,1.32737,0.02157,0.77053,0.76396,0.83354,0.43304,2.25854,1.03296,0.02811,0.0045946,0.0045946,0.0045946
275,1721.29,1.87573,1.36681,0.02214,0.71355,0.56542,0.63447,0.3043,2.41493,1.56819,0.03059,0.0045748,0.0045748,0.0045748
276,1727.35,1.89709,1.39995,0.02245,0.78092,0.73943,0.79696,0.4102,2.32965,1.04451,0.02871,0.004555,0.004555,0.004555
277,1733.43,1.83065,1.3505,0.02135,0.7459,0.68646,0.73862,0.36442,2.38942,1.19659,0.0293,0.0045352,0.0045352,0.0045352
278,1739.59,1.86334,1.38271,0.02151,0.74056,0.65542,0.70293,0.334,2.39508,1.22539,0.03055,0.0045154,0.0045154,0.0045154
279,1745.65,1.8386,1.36414,0.02147,0.7549,0.66563,0.7605,0.34464,2.3992,1.22581,0.03084,0.0044956,0.0044956,0.0044956
280,1751.87,1.83225,1.35668,0.0207,0.79009,0.73208,0.80318,0.37998,2.43452,1.06254,0.03066,0.0044758,0.0044758,0.0044758
281,1757.98,1.87307,1.43167,0.02181,0.84864,0.78328,0.82799,0.41682,2.33836,1.05278,0.02944,0.004456,0.004456,0.004456
282,1764.04,1.86813,1.39097,0.02247,0.80659,0.78499,0.82406,0.42281,2.3179,1.07778,0.02941,0.0044362,0.0044362,0.0044362
283,1770.2,1.88161,1.34465,0.02185,0.83814,0.72515,0.83177,0.43178,2.35449,1.07359,0.02917,0.0044164,0.0044164,0.0044164
284,1776.25,1.90711,1.37926,0.02161,0.77426,0.69688,0.75918,0.33486,2.4834,1.23359,0.03201,0.0043966,0.0043966,0.0043966
285,1782.29,1.82376,1.3511,0.02105,0.74034,0.717,0.76837,0.35309,2.50014,1.19641,0.03255,0.0043768,0.0043768,0.0043768
286,1788.37,1.87473,1.33244,0.02145,0.80953,0.78083,0.83039,0.42292,2.36865,1.06646,0.02934,0.004357,0.004357,0.004357
287,1794.53,1.83744,1.31554,0.02121,0.79534,0.70729,0.78855,0.40409,2.2875,1.14201,0.02909,0.0043372,0.0043372,0.0043372
288,1800.59,1.81696,1.32259,0.02138,0.77131,0.76749,0.80767,0.40181,2.29486,1.07643,0.02903,0.0043174,0.0043174,0.0043174
289,1806.66,1.83189,1.33603,0.02184,0.76399,0.80517,0.80885,0.3925,2.36764,1.07806,0.03014,0.0042976,0.0042976,0.0042976
290,1812.72,1.82453,1.36336,0.02123,0.84087,0.76327,0.83756,0.43237,2.32491,1.01792,0.02899,0.0042778,0.0042778,0.0042778
291,1818.77,1.852,1.35109,0.02167,0.77312,0.75708,0.81997,0.43372,2.29599,1.09071,0.02891,0.004258,0.004258,0.004258
292,1824.93,1.81678,1.32512,0.02085,0.75568,0.74945,0.78723,0.37566,2.42033,1.12411,0.03135,0.0042382,0.0042382,0.0042382
293,1831.01,1.81395,1.2905,0.02073,0.78032,0.75833,0.79497,0.39321,2.28566,1.20662,0.02916,0.0042184,0.0042184,0.0042184
294,1837.05,1.83936,1.33825,0.02181,0.78392,0.74229,0.79669,0.40063,2.36704,1.10072,0.03039,0.0041986,0.0041986,0.0041986
295,1843.13,1.82135,1.35614,0.02081,0.83119,0.80312,0.83567,0.42879,2.3123,1.00985,0.02912,0.0041788,0.0041788,0.0041788
296,1849.54,1.85579,1.3596,0.02104,0.73893,0.69146,0.72786,0.35066,2.45765,1.29141,0.03139,0.004159,0.004159,0.004159
297,1855.82,1.80685,1.33904,0.0216,0.83228,0.79429,0.8286,0.42341,2.28633,1.05416,0.02926,0.0041392,0.0041392,0.0041392
298,1862.68,1.84065,1.38547,0.02123,0.77891,0.69912,0.73751,0.31915,2.73402,1.31492,0.03414,0.0041194,0.0041194,0.0041194
299,1869.17,1.79217,1.29478,0.02096,0.80479,0.80188,0.81711,0.43207,2.39555,0.9381,0.02943,0.0040996,0.0040996,0.0040996
300,1875.62,1.84896,1.38943,0.02198,0.78951,0.78198,0.82799,0.42728,2.4028,0.9377,0.03042,0.0040798,0.0040798,0.0040798
301,1882.15,1.78756,1.3093,0.021,0.73797,0.78975,0.80873,0.38434,2.57141,0.94838,0.03267,0.00406,0.00406,0.00406
302,1888.17,1.81231,1.33267,0.02059,0.8174,0.80709,0.84422,0.42222,2.40174,0.95925,0.03004,0.0040402,0.0040402,0.0040402
303,1894.2,1.8084,1.36594,0.02029,0.73383,0.79218,0.79468,0.3802,2.43643,1.19583,0.03077,0.0040204,0.0040204,0.0040204
304,1900.21,1.85045,1.29545,0.02125,0.83462,0.8072,0.85686,0.44705,2.27995,1.08364,0.02865,0.0040006,0.0040006,0.0040006
305,1906.3,1.81712,1.29488,0.02167,0.79611,0.67667,0.7324,0.34007,2.55312,1.19337,0.03408,0.0039808,0.0039808,0.0039808
306,1912.51,1.82232,1.30364,0.02091,0.79419,0.67833,0.76226,0.37037,2.59462,1.11566,0.0327,0.003961,0.003961,0.003961
307,1918.85,1.80882,1.31064,0.02123,0.85318,0.81979,0.86014,0.42747,2.44535,1.00539,0.03033,0.0039412,0.0039412,0.0039412
308,1925.35,1.81713,1.32854,0.02123,0.76867,0.75524,0.79807,0.38269,2.44118,1.00134,0.03155,0.0039214,0.0039214,0.0039214
