epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
268,1606.12,0.29098,0.30395,0.23346,0.93605,0.97665,1,0.99465,0.97593,0.97665,1,0.99465,0.99005,0.27067,0.25814,0.23728,1.0001,0.00147134,0.00147134,0.00147134
269,1612.02,0.27206,0.32631,0.22551,0.91547,0.98778,1,0.99488,0.97494,0.98778,1,0.99488,0.98975,0.26934,0.24399,0.23662,0.99569,0.00146936,0.00146936,0.00146936
270,1617.9,0.29657,0.30865,0.24247,0.94388,0.99939,1,0.995,0.97435,0.99939,1,0.995,0.99011,0.28078,0.24529,0.23332,1.00709,0.00146738,0.00146738,0.00146738
271,1623.78,0.28175,0.31069,0.24773,0.92107,0.98705,1,0.99476,0.97023,0.98705,1,0.99476,0.98886,0.27851,0.2356,0.23599,0.9908,0.0014654,0.0014654,0.0014654
272,1629.69,0.29098,0.32338,0.22553,0.94386,0.99623,0.9881,0.99477,0.97351,0.99623,0.9881,0.99477,0.98742,0.28035,0.26381,0.22106,1.00298,0.00146342,0.00146342,0.00146342
273,1635.58,0.27476,0.30711,0.22271,0.919,0.99916,0.9881,0.99477,0.97156,0.98741,1,0.99488,0.98788,0.27585,0.29697,0.21641,1.01794,0.00146144,0.00146144,0.00146144
274,1641.47,0.31996,0.33853,0.25201,0.96289,1,0.99985,0.995,0.9737,1,0.99985,0.995,0.9893,0.2759,0.27267,0.20948,1.01832,0.00145946,0.00145946,0.00145946
275,1647.39,0.31425,0.36924,0.24162,0.96457,0.9993,1,0.995,0.98135,0.9993,1,0.995,0.98992,0.26149,0.25315,0.20917,1.0009,0.00145748,0.00145748,0.00145748
276,1653.56,0.27145,0.28626,0.22495,0.91397,0.9979,0.9881,0.99477,0.97817,0.9979,0.9881,0.99477,0.99276,0.27562,0.24829,0.2157,1.03833,0.0014555,0.0014555,0.0014555
277,1659.48,0.29008,0.32248,0.22633,0.9162,0.99824,0.9881,0.99366,0.96824,0.99824,0.9881,0.99366,0.99181,0.27813,0.24393,0.23036,1.02945,0.00145352,0.00145352,0.00145352
278,1665.41,0.29398,0.307,0.22952,0.95163,0.997,1,0.995,0.97599,0.997,1,0.995,0.99394,0.25961,0.23093,0.2244,1.00332,0.00145154,0.00145154,0.00145154
279,1671.33,0.27394,0.30646,0.20948,0.90146,0.99772,0.97619,0.99345,0.97741,0.99772,0.97619,0.99345,0.99024,0.25222,0.23126,0.22787,0.96674,0.00144956,0.00144956,0.00144956
280,1677.28,0.32932,0.34441,0.24576,0.96044,1,0.99883,0.995,0.97226,1,0.99883,0.995,0.98914,0.26393,0.23534,0.23343,0.971,0.00144758,0.00144758,0.00144758
281,1683.21,0.31659,0.31939,0.23213,0.96109,0.9986,1,0.995,0.9675,0.9986,1,0.995,0.98965,0.29415,0.25317,0.23334,1.01401,0.0014456,0.0014456,0.0014456
282,1689.15,0.30104,0.33126,0.23966,0.94297,0.9882,0.99703,0.99488,0.97099,0.9882,0.99703,0.99488,0.99093,0.29799,0.24552,0.26626,1.03791,0.00144362,0.00144362,0.00144362
283,1695.07,0.2896,0.30431,0.23561,0.93593,0.99929,1,0.995,0.9839,0.99929,1,0.995,0.99079,0.2696,0.24203,0.20662,1.04958,0.00144164,0.00144164,0.00144164
284,1701.07,0.29855,0.33044,0.22922,0.92567,0.999,0.9881,0.99488,0.97981,0.999,0.9881,0.99488,0.99165,0.26697,0.24265,0.19986,1.02007,0.00143966,0.00143966,0.00143966
285,1706.99,0.28084,0.30218,0.22492,0.91248,0.99851,1,0.995,0.97644,0.99851,1,0.995,0.99145,0.26921,0.24875,0.22709,1.02728,0.00143768,0.00143768,0.00143768
286,1712.93,0.28265,0.29169,0.21723,0.91947,1,0.99987,0.995,0.97796,1,0.99987,0.995,0.99214,0.27488,0.27392,0.21436,1.0139,0.0014357,0.0014357,0.0014357
287,1719.08,0.29428,0.30777,0.21911,0.93936,0.99911,1,0.995,0.97128,0.99911,1,0.995,0.9914,0.26748,0.26509,0.2055,1.00772,0.00143372,0.00143372,0.00143372
288,1725.14,0.28208,0.2795,0.2188,0.93752,1,0.99971,0.995,0.97187,1,0.99971,0.995,0.99294,0.2746,0.2613,0.20643,1.00328,0.00143174,0.00143174,0.00143174
289,1731.12,0.27882,0.30839,0.2244,0.92655,0.99944,1,0.995,0.98231,0.99944,1,0.995,0.99108,0.24154,0.26748,0.18848,0.97526,0.00142976,0.00142976,0.00142976
290,1737.01,0.30928,0.36128,0.23311,0.93259,1,0.99755,0.995,0.96997,1,0.99755,0.995,0.99166,0.29303,0.25567,0.23065,1.07441,0.00142778,0.00142778,0.00142778
291,1742.92,0.2863,0.28533,0.22006,0.94339,1,0.999,0.995,0.97623,1,0.999,0.995,0.99251,0.26925,0.24344,0.23673,0.99276,0.0014258,0.0014258,0.0014258
292,1748.85,0.30938,0.34247,0.23017,0.95907,0.99873,1,0.995,0.97518,0.99873,1,0.995,0.9923,0.25161,0.26847,0.22271,0.96339,0.00142382,0.00142382,0.00142382
293,1754.75,0.28823,0.33524,0.22881,0.94594,0.99892,1,0.995,0.98226,0.99892,1,0.995,0.99161,0.22749,0.24941,0.19523,0.93052,0.00142184,0.00142184,0.00142184
294,1760.67,0.26421,0.28004,0.211,0.91801,0.99871,1,0.995,0.97691,0.99871,1,0.995,0.99012,0.23947,0.25814,0.19776,0.93812,0.00141986,0.00141986,0.00141986
295,1766.68,0.26672,0.31954,0.22369,0.90445,0.99907,1,0.995,0.97464,0.99907,1,0.995,0.99102,0.24286,0.28521,0.20561,0.95474,0.00141788,0.00141788,0.00141788
296,1772.59,0.28093,0.30008,0.2299,0.92766,0.98769,0.9881,0.99004,0.96194,0.99967,1,0.995,0.98264,0.29113,0.30372,0.21908,1.03,0.0014159,0.0014159,0.0014159
297,1778.87,0.27506,0.33741,0.22322,0.92315,0.98719,1,0.99488,0.97007,1,0.99911,0.995,0.99132,0.27274,0.24436,0.22388,1.00551,0.00141392,0.00141392,0.00141392
298,1784.93,0.27023,0.33478,0.22265,0.91157,1,0.99802,0.995,0.97495,1,0.99802,0.995,0.98994,0.26753,0.27099,0.21803,0.97898,0.00141194,0.00141194,0.00141194
299,1791.04,0.30077,0.33023,0.24459,0.93801,0.99892,1,0.995,0.97553,0.99892,1,0.995,0.99014,0.27332,0.27314,0.22694,0.97568,0.00140996,0.00140996,0.00140996
300,1797.12,0.28348,0.34293,0.22794,0.90806,0.99913,1,0.995,0.98344,0.99913,1,0.995,0.99258,0.24105,0.24298,0.19394,0.93761,0.00140798,0.00140798,0.00140798
301,1803.1,0.25759,0.26839,0.19967,0.90458,0.99887,1,0.995,0.98264,0.99887,1,0.995,0.99355,0.24196,0.22911,0.19342,0.94999,0.001406,0.001406,0.001406
302,1809.11,0.26761,0.28795,0.20597,0.92151,0.98649,1,0.99476,0.98003,0.98649,1,0.99476,0.9928,0.23347,0.22947,0.21069,0.93062,0.00140402,0.00140402,0.00140402
303,1814.97,0.27725,0.30092,0.21085,0.93254,0.99882,1,0.995,0.97878,0.99882,1,0.995,0.99206,0.23808,0.25001,0.19826,0.93515,0.00140204,0.00140204,0.00140204
304,1820.91,0.29066,0.3085,0.22781,0.93608,0.99927,1,0.995,0.98058,0.99927,1,0.995,0.99263,0.23682,0.2183,0.19482,0.94249,0.00140006,0.00140006,0.00140006
305,1826.85,0.28906,0.35064,0.2247,0.93021,1,0.99974,0.995,0.97361,1,0.99974,0.995,0.99157,0.2389,0.23508,0.19245,0.94093,0.00139808,0.00139808,0.00139808
306,1832.79,0.29836,0.33004,0.23953,0.94581,0.99921,1,0.995,0.97571,0.99921,1,0.995,0.9904,0.22838,0.23713,0.20878,0.95356,0.0013961,0.0013961,0.0013961
307,1838.73,0.28449,0.29882,0.22678,0.96518,0.99637,0.97619,0.99076,0.96412,0.99637,0.97619,0.99076,0.98083,0.27672,0.27861,0.23015,1.0089,0.00139412,0.00139412,0.00139412
308,1844.95,0.29271,0.35657,0.24128,0.94349,0.99814,0.9881,0.98697,0.96729,0.99948,1,0.995,0.98255,0.25741,0.24752,0.21049,0.96035,0.00139214,0.00139214,0.00139214
309,1850.84,0.29851,0.32661,0.23992,0.92452,0.99924,1,0.995,0.9645,0.99924,1,0.995,0.98405,0.28295,0.25534,0.21111,0.99416,0.00139016,0.00139016,0.00139016
310,1856.73,0.30604,0.31353,0.24542,0.94212,0.99929,1,0.995,0.97233,0.99929,1,0.995,0.98822,0.27351,0.26139,0.20297,1.00361,0.00138818,0.00138818,0.00138818
311,1862.61,0.27029,0.30782,0.22602,0.91464,0.98743,1,0.99488,0.97568,0.98743,1,0.99488,0.98982,0.25226,0.26335,0.19976,0.99659,0.0013862,0.0013862,0.0013862
312,1868.51,0.26875,0.27574,0.20583,0.92523,0.99746,1,0.995,0.97667,0.99746,1,0.995,0.98857,0.26478,0.2989,0.20286,1.01709,0.00138422,0.00138422,0.00138422
313,1874.41,0.30596,0.33367,0.22495,0.93647,1,0.99866,0.995,0.97972,1,0.99866,0.995,0.98907,0.28593,0.28755,0.2056,1.051,0.00138224,0.00138224,0.00138224
314,1880.31,0.30873,0.31356,0.22229,0.942,0.99894,1,0.995,0.97778,0.99894,1,0.995,0.99047,0.2741,0.27909,0.20033,1.00379,0.00138026,0.00138026,0.00138026
315,1886.2,0.29145,0.30253,0.23047,0.92885,0.99955,1,0.995,0.98112,0.99955,1,0.995,0.99194,0.25959,0.26368,0.2087,0.98432,0.00137828,0.00137828,0.00137828
316,1892.15,0.30891,0.29211,0.23823,0.95553,1,0.99902,0.995,0.98302,1,0.99902,0.995,0.99156,0.22463,0.26435,0.1897,0.93261,0.0013763,0.0013763,0.0013763
317,1898.07,0.25746,0.26923,0.20292,0.91781,1,0.99885,0.995,0.9832,1,0.99885,0.995,0.99137,0.23894,0.27601,0.19676,0.94722,0.00137432,0.00137432,0.00137432
318,1904.21,0.25543,0.27403,0.20643,0.91899,1,0.99927,0.995,0.98358,1,0.99927,0.995,0.99261,0.23835,0.24814,0.1977,0.9421,0.00137234,0.00137234,0.00137234
319,1910.13,0.2798,0.28877,0.20896,0.93426,1,0.99961,0.995,0.97562,1,0.99961,0.995,0.98981,0.25179,0.239,0.20139,0.97447,0.00137036,0.00137036,0.00137036
320,1916.06,0.26812,0.32332,0.21817,0.91063,1,0.99984,0.995,0.98025,1,0.99984,0.995,0.99132,0.23833,0.25566,0.20907,0.96147,0.00136838,0.00136838,0.00136838
321,1921.97,0.29187,0.28696,0.23524,0.9476,1,0.99943,0.995,0.98935,1,0.99943,0.995,0.98992,0.22725,0.26502,0.19867,0.94762,0.0013664,0.0013664,0.0013664
322,1927.91,0.27297,0.31838,0.22169,0.92077,0.99906,1,0.995,0.98231,0.99906,1,0.995,0.9876,0.23024,0.27439,0.20391,0.93983,0.00136442,0.00136442,0.00136442
323,1933.8,0.27539,0.29099,0.2262,0.90819,0.99675,1,0.995,0.98549,0.99675,1,0.995,0.99074,0.23362,0.25798,0.22019,0.94431,0.00136244,0.00136244,0.00136244
324,1939.71,0.29003,0.31237,0.2273,0.93682,0.99778,0.9881,0.99477,0.97268,0.99778,0.9881,0.99477,0.98999,0.24888,0.25789,0.21156,0.97416,0.00136046,0.00136046,0.00136046
325,1945.6,0.25981,0.29021,0.20382,0.91902,1,0.99918,0.995,0.97797,1,0.99918,0.995,0.99134,0.25141,0.24701,0.20264,0.98774,0.00135848,0.00135848,0.00135848
326,1951.48,0.2722,0.30019,0.20355,0.91174,1,0.99921,0.995,0.97792,1,0.99921,0.995,0.99212,0.26292,0.24432,0.22174,0.98539,0.0013565,0.0013565,0.0013565
327,1957.4,0.27263,0.29205,0.20835,0.91664,1,0.99885,0.995,0.97315,1,0.99885,0.995,0.9923,0.27743,0.24004,0.2325,1.00928,0.00135452,0.00135452,0.00135452
328,1963.54,0.24209,0.31136,0.20164,0.9014,0.99866,1,0.995,0.9885,0.99866,1,0.995,0.99424,0.24348,0.23176,0.1984,0.9958,0.00135254,0.00135254,0.00135254
329,1969.46,0.26711,0.28487,0.21339,0.90753,1,0.9974,0.995,0.98541,1,0.9974,0.995,0.99396,0.25572,0.23026,0.2082,1.00115,0.00135056,0.00135056,0.00135056
330,1975.34,0.24703,0.27602,0.19561,0.92893,0.99925,1,0.995,0.97978,0.99925,1,0.995,0.99323,0.25772,0.23638,0.19357,0.99796,0.00134858,0.00134858,0.00134858
331,1981.22,0.25697,0.30022,0.20296,0.89583,0.99955,1,0.995,0.98113,0.99955,1,0.995,0.98969,0.26561,0.25557,0.2122,1.00964,0.0013466,0.0013466,0.0013466
332,1987.12,0.27561,0.32975,0.22559,0.9118,1,0.99923,0.995,0.98181,1,0.99923,0.995,0.98868,0.26951,0.26061,0.20105,1.01264,0.00134462,0.00134462,0.00134462
333,1993.02,0.26419,0.29601,0.21358,0.90442,1,0.9998,0.995,0.98103,1,0.9998,0.995,0.99106,0.24085,0.24182,0.2118,0.95239,0.00134264,0.00134264,0.00134264
334,1998.92,0.27119,0.32207,0.22201,0.92495,0.99928,1,0.995,0.97994,0.99928,1,0.995,0.99193,0.23596,0.23883,0.2152,0.95001,0.00134066,0.00134066,0.00134066
335,2004.83,0.26945,0.29697,0.21862,0.925,0.99899,1,0.995,0.98039,0.99899,1,0.995,0.99086,0.24207,0.23588,0.2032,0.96428,0.00133868,0.00133868,0.00133868
336,2010.75,0.2789,0.30013,0.21833,0.92479,0.98822,0.99867,0.99488,0.97955,0.98822,0.99867,0.99488,0.98988,0.24126,0.2387,0.20925,0.96682,0.0013367,0.0013367,0.0013367
337,2016.65,0.25374,0.3053,0.21306,0.91406,0.99875,1,0.995,0.9802,0.99875,1,0.995,0.99167,0.24645,0.22654,0.21545,0.95918,0.00133472,0.00133472,0.00133472
338,2022.76,0.27565,0.28188,0.21257,0.93763,0.99883,1,0.995,0.97949,0.99883,1,0.995,0.99303,0.23402,0.21667,0.21372,0.97795,0.00133274,0.00133274,0.00133274
339,2028.89,0.26088,0.3087,0.21202,0.90275,0.99912,1,0.995,0.98533,0.99912,1,0.995,0.9923,0.2228,0.22226,0.1913,0.96165,0.00133076,0.00133076,0.00133076
340,2034.82,0.27171,0.33824,0.21346,0.92411,0.98734,1,0.99488,0.98605,0.98734,1,0.99488,0.99164,0.2124,0.29147,0.19529,0.93867,0.00132878,0.00132878,0.00132878
341,2040.68,0.25775,0.278,0.21006,0.91118,0.99502,1,0.995,0.98725,0.99502,1,0.995,0.99191,0.22079,0.29212,0.19043,0.94568,0.0013268,0.0013268,0.0013268
342,2046.69,0.25064,0.29777,0.20172,0.88315,1,0.98582,0.99455,0.98021,1,0.98582,0.99455,0.98994,0.24573,0.28609,0.22123,0.96296,0.00132482,0.00132482,0.00132482
343,2052.58,0.27255,0.29268,0.21604,0.91855,0.98822,0.99885,0.99465,0.97848,0.98822,0.99885,0.99465,0.98924,0.24741,0.24336,0.20404,0.97235,0.00132284,0.00132284,0.00132284
344,2058.62,0.24504,0.27066,0.20421,0.89737,0.98822,0.99903,0.99476,0.98666,0.98822,0.99903,0.99476,0.99198,0.23188,0.23404,0.19478,0.93924,0.00132086,0.00132086,0.00132086
345,2064.48,0.26928,0.29714,0.22085,0.93816,1,0.99861,0.995,0.98891,1,0.99861,0.995,0.99318,0.21461,0.22844,0.18685,0.91175,0.00131888,0.00131888,0.00131888
346,2070.35,0.25152,0.28934,0.204,0.89924,0.99943,1,0.995,0.9852,0.99943,1,0.995,0.99116,0.23037,0.23919,0.1897,0.93829,0.0013169,0.0013169,0.0013169
347,2076.34,0.26219,0.36932,0.21157,0.91881,0.98625,1,0.99488,0.97608,0.98625,1,0.99488,0.98865,0.2513,0.23528,0.19596,0.97649,0.00131492,0.00131492,0.00131492
348,2082.4,0.2688,0.27936,0.20837,0.91041,0.98823,0.99969,0.99465,0.98349,0.98823,0.99969,0.99465,0.99264,0.21278,0.2164,0.19669,0.91263,0.00131294,0.00131294,0.00131294
349,2088.27,0.23995,0.26869,0.20809,0.8774,0.99967,1,0.995,0.98088,0.99967,1,0.995,0.99225,0.24953,0.23964,0.20442,0.96691,0.00131096,0.00131096,0.00131096
350,2094.55,0.24745,0.30089,0.21054,0.8894,1,0.99846,0.995,0.97715,1,0.99846,0.995,0.99178,0.24216,0.23308,0.1998,0.95969,0.00130898,0.00130898,0.00130898
351,2100.43,0.26688,0.30627,0.22049,0.91803,0.99905,1,0.995,0.98394,0.99905,1,0.995,0.99171,0.21557,0.22355,0.17573,0.9217,0.001307,0.001307,0.001307
352,2106.33,0.2452,0.26065,0.19306,0.90415,0.99874,1,0.995,0.98549,0.99874,1,0.995,0.99061,0.20955,0.23207,0.18765,0.91611,0.00130502,0.00130502,0.00130502
353,2112.21,0.25214,0.26949,0.19444,0.91556,0.99757,1,0.995,0.98723,0.99757,1,0.995,0.99267,0.21215,0.21404,0.17211,0.91295,0.00130304,0.00130304,0.00130304
354,2118.31,0.27191,0.25776,0.21132,0.90938,0.99842,1,0.995,0.98361,0.99842,1,0.995,0.99207,0.26689,0.22828,0.19013,1.05439,0.00130106,0.00130106,0.00130106
355,2124.27,0.28586,0.3119,0.22783,0.9469,0.99906,1,0.995,0.98317,0.99906,1,0.995,0.98871,0.27391,0.25446,0.19088,1.03935,0.00129908,0.00129908,0.00129908
356,2130.24,0.26337,0.27278,0.2156,0.91306,1,0.99954,0.995,0.98314,1,0.99954,0.995,0.98977,0.25123,0.24331,0.2032,0.9589,0.0012971,0.0012971,0.0012971
357,2136.12,0.24461,0.24004,0.206,0.89765,0.98823,0.99935,0.99465,0.97791,0.98823,0.99935,0.99465,0.99133,0.24119,0.24704,0.20128,0.94579,0.00129512,0.00129512,0.00129512
358,2141.99,0.26009,0.26599,0.19278,0.92376,0.98723,0.9881,0.99466,0.97311,0.98723,0.9881,0.99466,0.99053,0.25852,0.24477,0.23604,0.9703,0.00129314,0.00129314,0.00129314
359,2148.13,0.27229,0.2806,0.21207,0.90957,0.98525,1,0.99488,0.97431,0.98525,1,0.99488,0.99027,0.29835,0.23809,0.22489,1.0325,0.00129116,0.00129116,0.00129116
360,2154.27,0.25431,0.27498,0.19903,0.90943,1,0.99699,0.995,0.97859,1,0.99699,0.995,0.99041,0.26131,0.24901,0.22155,0.97119,0.00128918,0.00128918,0.00128918
361,2160.26,0.25256,0.26982,0.20639,0.91076,0.99832,1,0.995,0.97407,0.99832,1,0.995,0.99079,0.2701,0.25877,0.21141,0.99117,0.0012872,0.0012872,0.0012872
362,2166.32,0.27159,0.30341,0.21151,0.93164,0.99882,1,0.995,0.98212,0.99882,1,0.995,0.98963,0.23384,0.22143,0.18667,0.94877,0.00128522,0.00128522,0.00128522
363,2172.2,0.23814,0.24823,0.20013,0.90863,1,0.99767,0.995,0.97971,1,0.99767,0.995,0.9906,0.23362,0.23552,0.20191,0.96779,0.00128324,0.00128324,0.00128324
364,2178.12,0.2363,0.28032,0.19243,0.89263,0.99914,1,0.995,0.97964,0.99914,1,0.995,0.9919,0.25338,0.22571,0.23555,0.99001,0.00128126,0.00128126,0.00128126
365,2184.01,0.25372,0.293,0.20846,0.90987,0.97353,1,0.99453,0.98572,0.97353,1,0.99453,0.98781,0.22323,0.22766,0.214,0.92961,0.00127928,0.00127928,0.00127928
366,2189.9,0.25465,0.2795,0.19625,0.90773,0.98718,1,0.99488,0.98029,0.98718,1,0.99488,0.98834,0.23552,0.26876,0.19956,0.94467,0.0012773,0.0012773,0.0012773
367,2195.78,0.24343,0.26938,0.2126,0.88886,0.99868,1,0.995,0.97954,0.99868,1,0.995,0.98855,0.22034,0.2576,0.19009,0.92216,0.00127532,0.00127532,0.00127532
368,2201.66,0.26917,0.31631,0.2166,0.91109,0.99913,1,0.995,0.98075,0.99913,1,0.995,0.98881,0.2271,0.2565,0.18054,0.94543,0.00127334,0.00127334,0.00127334
369,2207.53,0.22126,0.25049,0.19456,0.88433,0.99932,1,0.995,0.98153,0.99932,1,0.995,0.98951,0.24188,0.25555,0.18811,0.97201,0.00127136,0.00127136,0.00127136
370,2213.51,0.25265,0.27039,0.20948,0.9147,0.9991,1,0.995,0.9851,0.9991,1,0.995,0.99226,0.24019,0.22296,0.19358,0.96386,0.00126938,0.00126938,0.00126938
371,2219.66,0.24554,0.289,0.20931,0.909,1,0.99963,0.995,0.98296,1,0.99963,0.995,0.99433,0.24905,0.2102,0.2108,0.96465,0.0012674,0.0012674,0.0012674
372,2225.68,0.26016,0.28245,0.20758,0.90156,0.98804,0.9881,0.99477,0.98524,0.98804,0.9881,0.99477,0.99095,0.22022,0.21559,0.18873,0.92396,0.00126542,0.00126542,0.00126542
373,2231.56,0.28641,0.29764,0.21693,0.92751,0.97672,0.999,0.99465,0.98377,0.99794,1,0.995,0.99259,0.2176,0.21752,0.19364,0.93698,0.00126344,0.00126344,0.00126344
374,2237.44,0.23755,0.28475,0.19807,0.89734,0.98743,0.9881,0.99441,0.97447,0.98743,0.9881,0.99441,0.99186,0.24651,0.20852,0.2017,0.99039,0.00126146,0.00126146,0.00126146
375,2243.34,0.25827,0.28588,0.22114,0.90612,0.99788,1,0.995,0.98346,0.99788,1,0.995,0.99271,0.24708,0.21894,0.18884,0.96353,0.00125948,0.00125948,0.00125948
376,2249.24,0.23713,0.28469,0.19052,0.89564,0.99921,1,0.995,0.98242,0.99921,1,0.995,0.99331,0.26164,0.22483,0.1854,0.99673,0.0012575,0.0012575,0.0012575
377,2255.13,0.26301,0.28509,0.208,0.90082,1,0.99977,0.995,0.97823,1,0.99977,0.995,0.99119,0.2549,0.23225,0.20103,0.97206,0.00125552,0.00125552,0.00125552
378,2261.02,0.28156,0.3401,0.22751,0.93241,0.9994,1,0.995,0.97694,0.9994,1,0.995,0.99203,0.24693,0.23128,0.18923,0.99294,0.00125354,0.00125354,0.00125354
379,2266.92,0.24266,0.28376,0.18304,0.8975,0.99929,1,0.995,0.97567,0.99929,1,0.995,0.99073,0.24428,0.21944,0.19911,0.97623,0.00125156,0.00125156,0.00125156
380,2272.83,0.24291,0.27643,0.19716,0.89856,0.99887,1,0.995,0.98271,0.99887,1,0.995,0.99008,0.21562,0.22567,0.19122,0.95118,0.00124958,0.00124958,0.00124958
381,2278.7,0.24954,0.28329,0.19814,0.9015,0.9984,1,0.995,0.98097,0.9984,1,0.995,0.99174,0.22031,0.22068,0.19574,0.92546,0.0012476,0.0012476,0.0012476
382,2284.8,0.26168,0.28318,0.21273,0.92315,0.999,0.9881,0.99488,0.98055,0.999,0.9881,0.99488,0.98865,0.22894,0.22921,0.18298,0.94182,0.00124562,0.00124562,0.00124562
383,2290.68,0.24609,0.26621,0.20297,0.90206,0.99709,0.9881,0.98871,0.96977,0.99709,0.9881,0.98871,0.98512,0.22555,0.23217,0.21655,0.94171,0.00124364,0.00124364,0.00124364
384,2296.58,0.26486,0.29748,0.20741,0.90601,0.98792,0.9881,0.99407,0.97877,0.98792,0.9881,0.99407,0.9904,0.22391,0.2372,0.22162,0.92716,0.00124166,0.00124166,0.00124166
385,2302.48,0.25341,0.3182,0.19611,0.90324,0.98823,0.9999,0.99476,0.98578,0.98823,0.9999,0.99476,0.99201,0.1972,0.25049,0.1897,0.92099,0.00123968,0.00123968,0.00123968
386,2308.37,0.23365,0.27062,0.18928,0.90747,0.98707,1,0.99476,0.99188,0.98707,1,0.99476,0.99188,0.18823,0.22373,0.17127,0.88365,0.0012377,0.0012377,0.0012377
387,2314.31,0.24818,0.29165,0.19582,0.89811,0.99919,1,0.995,0.988,0.99919,1,0.995,0.98953,0.19988,0.23111,0.1757,0.88725,0.00123572,0.00123572,0.00123572
388,2320.2,0.24686,0.28917,0.20341,0.89362,0.99913,1,0.995,0.98799,0.99913,1,0.995,0.99007,0.20723,0.25611,0.16587,0.9048,0.00123374,0.00123374,0.00123374
389,2326.07,0.22506,0.24781,0.18332,0.8844,0.99654,1,0.995,0.98869,0.99654,1,0.995,0.9918,0.19841,0.24559,0.17261,0.90423,0.00123176,0.00123176,0.00123176
390,2331.95,0.26103,0.30438,0.20653,0.90134,0.98729,1,0.99488,0.98517,0.98729,1,0.99488,0.99453,0.21214,0.21548,0.1705,0.93324,0.00122978,0.00122978,0.00122978
391,2337.85,0.25006,0.3004,0.20297,0.88048,0.99517,1,0.995,0.98347,0.99517,1,0.995,0.9917,0.22242,0.22147,0.18392,0.94177,0.0012278,0.0012278,0.0012278
392,2343.92,0.26209,0.29323,0.2194,0.89597,0.9968,1,0.995,0.98595,0.9968,1,0.995,0.98934,0.21571,0.28627,0.19161,0.92908,0.00122582,0.00122582,0.00122582
393,2349.79,0.24069,0.27845,0.20024,0.90031,0.99771,1,0.995,0.98401,0.99771,1,0.995,0.99274,0.22396,0.24967,0.19293,0.94981,0.00122384,0.00122384,0.00122384
394,2355.65,0.22692,0.26891,0.18491,0.87169,0.98696,1,0.99465,0.98442,0.98696,1,0.99465,0.99075,0.22921,0.24644,0.18821,0.96524,0.00122186,0.00122186,0.00122186
395,2361.53,0.24265,0.23717,0.18742,0.88699,0.99917,1,0.995,0.97903,0.99917,1,0.995,0.99258,0.22827,0.25329,0.18885,0.9647,0.00121988,0.00121988,0.00121988
396,2367.44,0.25441,0.27065,0.19789,0.90579,0.99832,1,0.995,0.9827,0.99832,1,0.995,0.99177,0.22891,0.23769,0.18489,0.9448,0.0012179,0.0012179,0.0012179
397,2373.45,0.24398,0.26286,0.20563,0.89149,0.99927,1,0.995,0.98657,0.99927,1,0.995,0.99207,0.21263,0.2227,0.17927,0.91548,0.00121592,0.00121592,0.00121592
398,2379.43,0.22722,0.24229,0.18091,0.89033,0.99864,1,0.995,0.98457,0.99864,1,0.995,0.99333,0.19791,0.23013,0.16698,0.90507,0.00121394,0.00121394,0.00121394
399,2385.29,0.24951,0.25437,0.185,0.9065,0.9986,1,0.995,0.98657,0.9986,1,0.995,0.99248,0.2,0.2276,0.16479,0.89568,0.00121196,0.00121196,0.00121196
400,2391.17,0.24563,0.27786,0.18897,0.90234,0.98789,1,0.995,0.98195,0.98789,1,0.995,0.98992,0.21317,0.21801,0.16815,0.90483,0.00120998,0.00120998,0.00120998
401,2397.06,0.26415,0.28343,0.20336,0.9235,0.99286,1,0.995,0.9861,0.99286,1,0.995,0.99404,0.21287,0.21551,0.16957,0.90565,0.001208,0.001208,0.001208
402,2403.15,0.25626,0.25174,0.20089,0.91886,0.99942,1,0.995,0.98487,0.99942,1,0.995,0.99389,0.24147,0.22659,0.18518,0.94342,0.00120602,0.00120602,0.00120602
403,2409.04,0.23835,0.23478,0.19788,0.90615,1,0.9997,0.995,0.98461,1,0.9997,0.995,0.99422,0.22373,0.22066,0.1723,0.95394,0.00120404,0.00120404,0.00120404
404,2414.92,0.22918,0.25386,0.19229,0.88495,0.99939,1,0.995,0.98709,0.99939,1,0.995,0.99247,0.24077,0.21936,0.1884,0.96321,0.00120206,0.00120206,0.00120206
405,2420.79,0.26083,0.28774,0.20748,0.92222,1,0.99888,0.995,0.992,1,0.99888,0.995,0.99144,0.21455,0.23801,0.18566,0.91994,0.00120008,0.00120008,0.00120008
406,2426.86,0.25716,0.27563,0.21131,0.91522,1,0.99941,0.995,0.98343,1,0.99941,0.995,0.98925,0.22574,0.25965,0.19731,0.92403,0.0011981,0.0011981,0.0011981
407,2432.77,0.24962,0.24901,0.21042,0.886,1,0.99931,0.995,0.98543,1,0.99931,0.995,0.99216,0.24416,0.25752,0.21647,0.94013,0.00119612,0.00119612,0.00119612
