epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
140,443.499,0.86864,0.565,0.01273,0.9127,0.88577,0.92156,0.62382,1.22157,0.59887,0.02119,0.000773518,0.000773518,0.000773518
141,446.646,0.88826,0.60404,0.01279,0.90848,0.84423,0.90193,0.60089,1.23946,0.62186,0.02182,0.000768802,0.000768802,0.000768802
142,449.826,0.87181,0.58402,0.01299,0.89895,0.86966,0.90268,0.59989,1.25717,0.6108,0.022,0.000764086,0.000764086,0.000764086
143,453.017,0.86581,0.58922,0.01253,0.90333,0.88862,0.91632,0.61015,1.22693,0.56703,0.02185,0.000759371,0.000759371,0.000759371
144,456.169,0.84455,0.56648,0.01168,0.92444,0.91182,0.92399,0.62104,1.2147,0.56373,0.02145,0.000754655,0.000754655,0.000754655
145,459.316,0.82176,0.55998,0.01164,0.87924,0.87669,0.90004,0.60514,1.25516,0.60656,0.02227,0.000749939,0.000749939,0.000749939
146,462.471,0.84773,0.59643,0.01242,0.91482,0.87757,0.90878,0.6019,1.22166,0.59816,0.02177,0.000745223,0.000745223,0.000745223
147,465.585,0.82914,0.54455,0.0121,0.88824,0.89791,0.92089,0.61986,1.18653,0.5647,0.02097,0.000740508,0.000740508,0.000740508
148,468.711,0.84596,0.53705,0.01241,0.90879,0.88424,0.92423,0.62789,1.20334,0.5351,0.02079,0.000735792,0.000735792,0.000735792
149,471.859,0.86156,0.54304,0.01235,0.88007,0.89177,0.91518,0.61009,1.23773,0.55109,0.02204,0.000731076,0.000731076,0.000731076
150,474.954,0.87318,0.55387,0.01236,0.88806,0.88207,0.9047,0.59874,1.27022,0.58583,0.02265,0.000726361,0.000726361,0.000726361
151,478.102,0.8563,0.55678,0.01241,0.91536,0.87135,0.92445,0.6083,1.25351,0.60669,0.02262,0.000721645,0.000721645,0.000721645
152,481.264,0.86868,0.56862,0.01185,0.89778,0.88639,0.91143,0.59603,1.26218,0.5905,0.02246,0.000716929,0.000716929,0.000716929
153,484.369,0.85902,0.55742,0.01232,0.86047,0.90296,0.91555,0.5876,1.34275,0.5903,0.02418,0.000712214,0.000712214,0.000712214
154,487.498,0.80277,0.55568,0.01136,0.88045,0.91029,0.92654,0.62322,1.19999,0.57409,0.02092,0.000707498,0.000707498,0.000707498
155,490.637,0.84571,0.54218,0.01217,0.91951,0.89578,0.92795,0.61062,1.30304,0.58165,0.02341,0.000702782,0.000702782,0.000702782
156,493.737,0.85662,0.54901,0.01221,0.88727,0.89638,0.90979,0.61748,1.22428,0.55003,0.02126,0.000698066,0.000698066,0.000698066
157,496.866,0.83956,0.54937,0.01226,0.88524,0.90846,0.92127,0.61555,1.20257,0.59307,0.02122,0.000693351,0.000693351,0.000693351
158,499.99,0.83759,0.52463,0.01196,0.91058,0.85326,0.90692,0.61729,1.21686,0.57025,0.02142,0.000688635,0.000688635,0.000688635
159,503.107,0.82896,0.55851,0.01188,0.8854,0.87184,0.90514,0.58852,1.27622,0.602,0.02329,0.000683919,0.000683919,0.000683919
160,506.228,0.82388,0.53381,0.01193,0.8939,0.89978,0.92599,0.61532,1.25014,0.55849,0.02209,0.000679204,0.000679204,0.000679204
161,509.382,0.81017,0.53214,0.01134,0.90192,0.87718,0.91322,0.61612,1.23798,0.57687,0.022,0.000674488,0.000674488,0.000674488
162,512.497,0.85083,0.54201,0.0121,0.90219,0.91234,0.92806,0.6052,1.28264,0.57214,0.02275,0.000669772,0.000669772,0.000669772
163,515.675,0.80022,0.53997,0.01118,0.91622,0.89782,0.92263,0.60212,1.26787,0.58061,0.02238,0.000665057,0.000665057,0.000665057
164,518.822,0.81373,0.50833,0.0114,0.89409,0.89801,0.926,0.62014,1.24967,0.57794,0.02203,0.000660341,0.000660341,0.000660341
165,521.932,0.82931,0.53641,0.01171,0.88948,0.90636,0.92619,0.57914,1.41907,0.62155,0.02584,0.000655625,0.000655625,0.000655625
166,525.061,0.80938,0.5101,0.01161,0.92566,0.89072,0.93651,0.62059,1.23414,0.52075,0.02163,0.000650909,0.000650909,0.000650909
167,528.201,0.76605,0.51254,0.01097,0.91779,0.92405,0.93816,0.63056,1.19271,0.53514,0.02049,0.000646194,0.000646194,0.000646194
168,531.315,0.79161,0.51468,0.01083,0.92512,0.88927,0.93021,0.62471,1.21963,0.57551,0.0213,0.000641478,0.000641478,0.000641478
169,534.446,0.80894,0.50719,0.01182,0.90819,0.90644,0.92995,0.61019,1.28255,0.53305,0.02277,0.000636762,0.000636762,0.000636762
170,537.593,0.7993,0.50798,0.01146,0.89499,0.90611,0.92613,0.62544,1.19738,0.56409,0.02105,0.000632047,0.000632047,0.000632047
171,540.737,0.79733,0.50824,0.01141,0.90928,0.88336,0.9197,0.62375,1.23205,0.58148,0.02222,0.000627331,0.000627331,0.000627331
172,543.901,0.79839,0.5296,0.01133,0.92446,0.87861,0.906,0.6008,1.25209,0.63676,0.02272,0.000622615,0.000622615,0.000622615
173,547.06,0.78877,0.49993,0.01146,0.90293,0.88121,0.90592,0.61235,1.21732,0.57029,0.02173,0.0006179,0.0006179,0.0006179
174,550.167,0.80222,0.50575,0.01159,0.89457,0.88769,0.90952,0.61294,1.21714,0.56628,0.02113,0.000613184,0.000613184,0.000613184
175,553.297,0.79389,0.48944,0.0113,0.9261,0.88275,0.91566,0.59858,1.30607,0.59506,0.02341,0.000608468,0.000608468,0.000608468
176,556.45,0.80116,0.48609,0.01133,0.93663,0.85355,0.92102,0.60461,1.28089,0.60144,0.02285,0.000603752,0.000603752,0.000603752
177,559.571,0.76694,0.4892,0.01058,0.90744,0.89232,0.92037,0.62285,1.2186,0.57097,0.02122,0.000599037,0.000599037,0.000599037
178,562.707,0.76745,0.49162,0.01078,0.93354,0.87914,0.93189,0.63478,1.19133,0.55849,0.02041,0.000594321,0.000594321,0.000594321
179,565.992,0.7853,0.50557,0.01081,0.90911,0.86895,0.92492,0.607,1.28426,0.56972,0.02244,0.000589605,0.000589605,0.000589605
180,569.147,0.77461,0.53676,0.01124,0.89512,0.89413,0.91442,0.6309,1.19439,0.59147,0.02065,0.00058489,0.00058489,0.00058489
181,572.309,0.79892,0.50355,0.01128,0.89049,0.87569,0.90949,0.62164,1.20235,0.58283,0.021,0.000580174,0.000580174,0.000580174
