epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
269,5016.72,0.45515,0.45348,0.346,1.09433,1,0.99969,0.995,0.86195,1,0.99969,0.995,0.92981,0.55213,0.81653,0.35586,1.35748,0.0002312,0.0002312,0.0002312
270,5035.3,0.50061,0.4804,0.37608,1.12362,1,0.99886,0.995,0.87249,1,0.99886,0.995,0.93653,0.54881,0.65397,0.34752,1.36582,0.0002246,0.0002246,0.0002246
271,5053.88,0.47936,0.48156,0.3701,1.10111,0.99937,1,0.995,0.86792,0.99937,1,0.995,0.93302,0.54175,0.63875,0.34932,1.37415,0.000218,0.000218,0.000218
272,5072.48,0.46687,0.48433,0.36014,1.09805,0.97616,0.99854,0.99452,0.86111,0.97616,0.99854,0.99452,0.9355,0.57897,0.65723,0.35394,1.42101,0.0002114,0.0002114,0.0002114
273,5091.06,0.45828,0.45595,0.34846,1.07671,0.99825,0.97561,0.99322,0.86018,0.99825,0.97561,0.99322,0.93954,0.57037,0.55105,0.36652,1.38106,0.0002048,0.0002048,0.0002048
274,5109.66,0.46151,0.50333,0.36018,1.09575,0.99848,0.97561,0.99364,0.88083,0.99848,0.97561,0.99364,0.93747,0.51511,0.5841,0.36456,1.31044,0.0001982,0.0001982,0.0001982
275,5128.27,0.46629,0.49989,0.3698,1.09381,1,0.99986,0.995,0.8773,1,0.99986,0.995,0.94297,0.56666,0.78334,0.35948,1.40119,0.0001916,0.0001916,0.0001916
276,5146.83,0.48513,0.51937,0.36353,1.12503,0.99881,1,0.995,0.859,0.99881,1,0.995,0.93579,0.55688,0.69049,0.34216,1.39848,0.000185,0.000185,0.000185
277,5165.45,0.46406,0.48306,0.35081,1.09769,1,0.99889,0.995,0.86485,1,0.99889,0.995,0.93458,0.5508,0.6786,0.32759,1.35787,0.0001784,0.0001784,0.0001784
278,5184,0.45926,0.49903,0.34919,1.10263,0.99836,1,0.995,0.86501,0.99836,1,0.995,0.93636,0.55663,0.67923,0.34785,1.37686,0.0001718,0.0001718,0.0001718
279,5202.59,0.45919,0.48324,0.3515,1.09368,0.99832,1,0.995,0.88377,0.99832,1,0.995,0.93553,0.54146,0.86507,0.34111,1.36296,0.0001652,0.0001652,0.0001652
280,5221.14,0.46387,0.48576,0.35571,1.09272,0.99832,1,0.995,0.87422,0.99832,1,0.995,0.93124,0.53993,0.82865,0.36053,1.37373,0.0001586,0.0001586,0.0001586
281,5239.74,0.45939,0.48605,0.35625,1.09495,0.9984,1,0.995,0.87093,0.9984,1,0.995,0.93547,0.5811,0.80771,0.37662,1.40338,0.000152,0.000152,0.000152
282,5258.31,0.45352,0.46294,0.34958,1.08511,0.99857,1,0.995,0.8717,0.99857,1,0.995,0.93271,0.5466,0.70761,0.35306,1.37609,0.0001454,0.0001454,0.0001454
283,5276.9,0.47202,0.49333,0.3574,1.10685,0.99834,1,0.995,0.88401,0.99834,1,0.995,0.93812,0.50564,0.70643,0.34085,1.31768,0.0001388,0.0001388,0.0001388
284,5295.52,0.44224,0.47681,0.34872,1.09482,0.99832,0.97561,0.97835,0.8685,1,0.99826,0.995,0.9371,0.5518,0.70024,0.35463,1.34641,0.0001322,0.0001322,0.0001322
285,5314.11,0.47153,0.46269,0.36351,1.09235,0.99837,0.97561,0.99452,0.86886,0.99837,0.97561,0.99452,0.9268,0.58155,0.80386,0.36173,1.40242,0.0001256,0.0001256,0.0001256
286,5332.71,0.44133,0.48933,0.33815,1.08085,1,0.99821,0.995,0.86988,1,0.99821,0.995,0.93367,0.60223,0.89739,0.36681,1.41185,0.000119,0.000119,0.000119
287,5351.29,0.44539,0.4571,0.3503,1.07585,1,0.99879,0.995,0.87296,1,0.99879,0.995,0.934,0.54986,0.73742,0.34638,1.36121,0.0001124,0.0001124,0.0001124
288,5369.88,0.4351,0.47473,0.34403,1.07927,1,0.99857,0.995,0.88702,1,0.99857,0.995,0.93672,0.52637,0.75145,0.33228,1.32702,0.0001058,0.0001058,0.0001058
289,5388.48,0.43599,0.4503,0.34135,1.08578,1,0.99853,0.995,0.87205,1,0.99853,0.995,0.93136,0.5415,0.81902,0.33514,1.36056,9.92e-05,9.92e-05,9.92e-05
290,5407.4,0.44567,0.47813,0.36285,1.0809,1,0.99906,0.995,0.88176,1,0.99906,0.995,0.92713,0.52615,0.82565,0.31714,1.35385,9.26e-05,9.26e-05,9.26e-05
291,5426.78,0.463,0.32662,0.32714,1.03388,0.99827,0.97561,0.99283,0.86828,0.99827,0.97561,0.99283,0.9323,0.53949,0.59979,0.36388,1.32117,8.6e-05,8.6e-05,8.6e-05
292,5445.36,0.47202,0.32053,0.31958,1.06014,0.99828,0.97561,0.99283,0.86992,0.99828,0.97561,0.99283,0.93557,0.53747,0.5679,0.34366,1.31966,7.94e-05,7.94e-05,7.94e-05
293,5463.93,0.46754,0.31158,0.31831,1.0142,0.99836,0.97561,0.99322,0.87642,0.99836,0.97561,0.99322,0.94153,0.53872,0.59215,0.35391,1.32061,7.28e-05,7.28e-05,7.28e-05
294,5482.52,0.44299,0.30403,0.31025,1.02196,0.99839,0.97561,0.99452,0.87813,0.99839,0.97561,0.99452,0.94255,0.53591,0.60804,0.32914,1.31216,6.62e-05,6.62e-05,6.62e-05
295,5501.09,0.44206,0.30904,0.31233,1.02979,1,0.99842,0.995,0.8815,1,0.99842,0.995,0.94337,0.54461,0.61149,0.33737,1.31884,5.96e-05,5.96e-05,5.96e-05
296,5519.65,0.44599,0.30865,0.31653,1.02564,1,0.99848,0.995,0.88943,1,0.99848,0.995,0.94582,0.53736,0.61591,0.33604,1.31773,5.3e-05,5.3e-05,5.3e-05
297,5538.91,0.50536,0.31736,0.32829,1.02531,1,0.99844,0.995,0.89159,1,0.99844,0.995,0.93794,0.53194,0.64586,0.32974,1.32509,4.64e-05,4.64e-05,4.64e-05
298,5557.64,0.44206,0.30379,0.30469,1.00157,0.99846,0.97561,0.99364,0.87543,0.99846,0.97561,0.99364,0.93927,0.56072,0.6446,0.34565,1.34117,3.98e-05,3.98e-05,3.98e-05
299,5576.3,0.4794,0.31693,0.3152,0.98185,1,0.99843,0.995,0.88808,1,0.99843,0.995,0.94521,0.53211,0.67481,0.33718,1.31656,3.32e-05,3.32e-05,3.32e-05
300,5594.97,0.46243,0.30111,0.31322,0.99872,1,0.99834,0.995,0.88871,1,0.99834,0.995,0.94805,0.53032,0.65296,0.3362,1.31053,2.66e-05,2.66e-05,2.66e-05
