epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
365,6546.63,0.51076,0.31317,0.98333,0.85932,0.8283,0.8498,0.53056,1.48761,0.79962,2.07805,0.0063964,0.0063964,0.0063964
366,6564.56,0.51595,0.31617,0.98691,0.83698,0.82655,0.84564,0.52244,1.48043,0.86231,2.05915,0.0063865,0.0063865,0.0063865
367,6582.47,0.51002,0.31799,0.98922,0.83533,0.83058,0.83602,0.52446,1.47368,0.84386,2.05925,0.0063766,0.0063766,0.0063766
368,6600.46,0.51524,0.31411,0.97715,0.84971,0.82445,0.83659,0.52025,1.46692,0.8407,2.0358,0.0063667,0.0063667,0.0063667
369,6618.33,0.50313,0.31057,0.98181,0.85791,0.82886,0.84109,0.5267,1.47141,0.82263,2.03984,0.0063568,0.0063568,0.0063568
370,6636.2,0.51448,0.32117,0.99349,0.90776,0.81065,0.8531,0.5339,1.46365,0.79793,2.03254,0.0063469,0.0063469,0.0063469
371,6654.07,0.51867,0.32286,0.99317,0.87255,0.82766,0.84942,0.53322,1.46277,0.79979,2.04634,0.006337,0.006337,0.006337
372,6672.01,0.5214,0.31964,0.99098,0.89641,0.8094,0.85628,0.52323,1.48016,0.81426,2.06703,0.0063271,0.0063271,0.0063271
373,6689.94,0.51309,0.31468,0.98585,0.83376,0.80837,0.83045,0.5161,1.48489,0.89375,2.08421,0.0063172,0.0063172,0.0063172
374,6707.9,0.51458,0.3219,0.99011,0.8318,0.80557,0.83926,0.5151,1.49951,0.89182,2.11402,0.0063073,0.0063073,0.0063073
375,6725.8,0.50946,0.31709,0.98525,0.85565,0.79437,0.83976,0.51579,1.49741,0.84399,2.11421,0.0062974,0.0062974,0.0062974
376,6743.72,0.50951,0.31286,0.98724,0.86663,0.81396,0.86255,0.54033,1.46834,0.77379,2.06747,0.0062875,0.0062875,0.0062875
377,6761.63,0.52616,0.32284,0.99644,0.86472,0.82402,0.86074,0.54044,1.46363,0.76224,2.05001,0.0062776,0.0062776,0.0062776
378,6779.54,0.51288,0.32136,0.99063,0.85381,0.82287,0.84381,0.52768,1.46873,0.79762,2.05788,0.0062677,0.0062677,0.0062677
379,6797.45,0.51631,0.31878,0.99603,0.85408,0.82831,0.8396,0.51627,1.49363,0.80735,2.11405,0.0062578,0.0062578,0.0062578
380,6815.35,0.50616,0.31078,0.97817,0.8638,0.82196,0.83996,0.5159,1.48572,0.79982,2.09759,0.0062479,0.0062479,0.0062479
381,6833.48,0.51099,0.31975,0.98753,0.81916,0.82327,0.83049,0.51642,1.4785,0.82677,2.08515,0.006238,0.006238,0.006238
382,6851.41,0.50776,0.31438,0.98329,0.84432,0.82641,0.84151,0.52219,1.47034,0.81191,2.07323,0.0062281,0.0062281,0.0062281
383,6869.3,0.50459,0.31169,0.97901,0.82921,0.82901,0.84304,0.5251,1.47721,0.81907,2.0755,0.0062182,0.0062182,0.0062182
384,6887.19,0.51604,0.31843,0.98769,0.87119,0.81071,0.84405,0.5298,1.46936,0.77826,2.08359,0.0062083,0.0062083,0.0062083
385,6905.1,0.49506,0.30677,0.97457,0.86125,0.80543,0.84638,0.52663,1.46216,0.76635,2.07077,0.0061984,0.0061984,0.0061984
386,6923.01,0.50504,0.31292,0.98845,0.86487,0.8312,0.8526,0.5375,1.44542,0.74526,2.05032,0.0061885,0.0061885,0.0061885
387,6940.97,0.50779,0.31308,0.98669,0.88031,0.82821,0.85993,0.53612,1.46332,0.7438,2.05909,0.0061786,0.0061786,0.0061786
388,6958.9,0.50817,0.31623,0.98228,0.8934,0.80633,0.85252,0.53597,1.474,0.76933,2.07389,0.0061687,0.0061687,0.0061687
389,6976.8,0.49983,0.31293,0.98454,0.87202,0.80475,0.85468,0.53411,1.47305,0.78532,2.07362,0.0061588,0.0061588,0.0061588
390,6994.68,0.48863,0.30784,0.97245,0.86551,0.82788,0.85388,0.53959,1.45087,0.76437,2.04231,0.0061489,0.0061489,0.0061489
391,7012.59,0.514,0.31636,0.98632,0.85647,0.82113,0.84639,0.53513,1.44273,0.77934,2.02394,0.006139,0.006139,0.006139
392,7030.6,0.49544,0.3078,0.97859,0.84525,0.83179,0.84922,0.52896,1.45059,0.80923,2.04514,0.0061291,0.0061291,0.0061291
393,7048.57,0.49862,0.30715,0.97679,0.83247,0.81966,0.83061,0.52521,1.44681,0.83834,2.0513,0.0061192,0.0061192,0.0061192
